Frequency,Nominal,Min,Max
0.78,1.0000100702656292,0.9996298102774148,1.0003516114251232
0.8,1.0000102848226398,0.9996102876967542,1.0003695766366538
0.82,1.0000104731809254,0.999590240653791,1.000387966143658
0.84,1.000010632968125,0.9995696668878595,1.0004067776517436
0.86,1.000010761753305,0.999548564083203,1.0004260088092058
0.88,1.0000108570469552,0.9995269298690259,1.0004456572069893
0.9,1.0000109163009994,0.9995047618195534,1.000465720378633
0.92,1.0000109369087882,0.9994820574540861,1.0004861958002278
0.94,1.0000109162051096,0.9994588142370617,1.0005070808903638
0.96,1.0000108514661885,0.9994350295781147,1.0005283730100816
0.98,1.00001073990969,0.9994107008321385,1.000550069462821
1,1.0000105786947244,0.9993858252993492,1.0005721674943695
1.02,1.0000103649218501,0.9993604002253533,1.0005946642928092
1.04,1.0000100956330793,0.9993344228012112,1.0006175569884634
1.06,1.000009767811881,0.9993078901635095,1.0006408426538431
1.08,1.000009378383188,0.9992807993944292,1.0006645183035912
1.1,1.0000089242134027,0.9992531475218164,1.000688580894426
1.12,1.0000084021104014,0.9992249315192614,1.0007130273250866
1.15,1.000007484454341,0.9991815430181873,1.0007504097438993
1.18,1.0000063954031346,0.9991368676555283,1.0007886377724917
1.2,1.0000055684757772,0.999106363786572,1.0008145873882106
1.22,1.0000046567769605,0.9990752798444201,1.0008409044657107
1.25,1.0000031225156933,0.9990275589504287,1.000881061509145
1.28,1.000001377328257,0.9989785138071413,1.0009220256731335
1.3,1.0000000905278084,0.9989450755324287,1.0009497775097647
1.32,0.9999987006557451,0.9989110398968165,1.0009778789717327
1.35,0.9999964141825836,0.9988588584629661,1.0010206785083757
1.38,0.9999938739643838,0.998805312379351,1.001064243386257
1.4,0.9999920328683891,0.9987688505891003,1.0010937053323545
1.42,0.9999900689401058,0.9987317728169655,1.001123497601135
1.45,0.9999868836928409,0.9986749926839685,1.0011687965118505
1.48,0.9999833985974366,0.9986168045144181,1.0012148156764504
1.5,0.9999809014843245,0.9985772234566536,1.0012458882733746
1.55,0.9999740187937167,0.9984754795625372,1.0013249145332892
1.6,0.9999661658963303,0.9983696956141422,1.001405806891218
1.65,0.9999572707940871,0.9982598041924785,1.0014884946233866
1.7,0.9999472592179421,0.9981457358589071,1.001572904675913
1.75,0.9999360546305742,0.9980274191675302,1.0016589616580622
1.8,0.9999235782293614,0.9979047806781319,1.0017465878354876
1.85,0.9999097489496575,0.9977777449696643,1.0018357031234666
1.9,0.9998944834683903,0.9976462346543175,1.0019262250801664
1.95,0.9998776962080045,0.9975101703921619,1.00201806889994
2,0.9998592993407557,0.9973694709063996,1.0021111474066842
2.05,0.9998392027933911,0.997224052999222,1.0022053710472805
2.1,0.9998173142522311,0.997073831568302,1.0023006478851313
2.15,0.9997935391686686,0.9969187196239234,1.0023968835938264
2.2,0.999767780765112,0.9967586283067738,1.0024939814509464
2.25,0.9997399400413994,0.9965934669064069,1.002591842332043
2.3,0.9997099157816899,0.9964231428803947,1.002690364704809
2.35,0.999677604561877,0.9962475618741826,1.002789444623463
2.4,0.9996429007575244,0.9960666277416662,1.0028889757233828
2.45,0.9996056965523666,0.995880242566496,1.0029888492159997
2.5,0.9995658819473893,0.9956883066841393,1.0030889538839973
2.55,0.9995233447705093,0.9954907187047022,1.0031891760768255
2.6,0.9994779706868939,0.9952873755365309,1.0032893997065684
2.7,0.9993782437128617,0.9948630029057725,1.0034893747161968
2.75,0.9993236514411744,0.99464175897473,1.0035888817017171
2.8,0.9992657435256513,0.9944143309709462,1.0036879013300792
2.85,0.9992043949962377,0.9941806076763626,1.0037863052788685
2.9,0.9991394787966644,0.9939404763299962,1.0038839627725271
2.95,0.9990708657998891,0.9936938226574118,1.0039807405815138
3,0.9989984248243755,0.9934405309011001,1.0040765030220657
3.05,0.9989220226512313,0.9931804838517568,1.004171111956593
3.1,0.998841524042246,0.9929135628804894,1.00426442679474
3.15,0.9987567917588396,0.9926396479719574,1.004356304495144
3.2,0.9986676865819569,0.9923586177584575,1.0044465995679408
3.3,0.9984757908953885,0.9917747193951816,1.0046218476491895
3.4,0.9982646844388232,0.9911608711578962,1.0047889582944958
3.5,0.9980331844228064,0.9905160571207948,1.0049466798810234
