Frequency,Nominal,Min,Max
1380,234003.43647437263,138191.9703521371,331972.01863412675
1400,239893.4328653397,138092.18968149563,336370.60368147615
1420,245617.27815759747,139004.33069087705,340599.1224586731
1450,253889.14877512396,141962.5004184476,346640.2796107121
1480,261787.0571918523,146423.18189434355,352341.799533986
1500,266848.41801390087,150028.05524850162,355965.7797467793
1550,278813.4024863225,160521.24177856772,364453.0683308411
1600,289847.3628011042,172203.8447464205,372195.3034618696
1650,300021.29805167037,184291.5359620172,379274.1251358032
1700,309406.9417380415,196315.76012001984,385761.0048926982
1750,318073.1921906973,208008.7845537732,391718.52963511803
1800,326084.41993368027,219225.87301549639,397201.5666709291
1850,333499.803835622,229896.47894863336,402258.29424328526
1900,340373.22585990996,239994.44222021222,406931.09983311646
1950,346753.4603109257,249519.88642802418,411257.3566162657
2000,352684.50818177906,258488.18755665416,415270.0914514562
2050,358205.9921680086,266923.2156740295,418998.55820673076
2100,363353.5651920936,274853.17880086676,422468.7294446049
2150,368159.3068686765,282308.06816992676,425703.71818737657
2200,372652.0948806507,289318.09944893693,428724.140039686
2250,376857.9454961555,295912.77901677205,431548.424537212
2300,380800.3216042049,302120.36505177105,434193.08330112556
2350,384500.40894971986,307967.5787213721,436672.94143801817
2400,387977.3624574512,313479.47351025534,439001.3376379445
2450,391248.5250971317,318679.4037079994,441190.2975794824
2500,394329.62192903383,323589.0539704017,443250.6845353047
2550,397234.93194287154,328228.5052582285,445192.33046819817
2600,399977.44016199483,332616.32112576545,447024.15039972885
2700,405020.31394311786,340704.2947455206,450389.9752471699
2750,407341.31634917815,344434.8714992345,451938.06530068454
2800,409540.990073553,347974.84492103994,453404.64428747713
2850,411627.5882800748,351336.64866241964,454795.318977701
2900,413608.68074853625,354531.76409939077,456115.223955393
2950,415491.2197706175,357570.79907096096,457369.0683341997
3000,417281.5988921085,360463.56059531495,458561.1771987033
3050,418985.70534988446,363219.1217304447,459695.528436252
3100,420608.9669457067,365845.88285745925,460775.7855322405
3150,422156.3940059798,368351.6277264092,461805.32682356675
3200,423632.6169955544,370743.5746329475,462787.2716383328
3300,426388.2724939549,375212.3964397467,464619.6920689478
3400,428906.580716341,379300.4591549532,466293.6520670044
3500,431213.94906529336,383049.4151842973,467826.88172450673
3600,433333.2261800858,386495.4481221551,469234.70327715593
3700,435284.25958583027,389670.09602400236,470530.4123498509
3900,438748.65379660344,395312.166333528,472830.3644421792
4000,440290.45238204696,397825.07030215545,473853.61746301554
4100,441721.4613067056,400158.43752951693,474803.1700392179
4200,443052.02790766134,402328.89657626406,475685.92769034015
4320,444528.96105794207,404739.070847664,476665.62986275845
4450,445996.70420253556,407135.2212731196,477639.07086214
4580,447341.8007881857,409331.97627982934,478531.028371716
4750,448937.5740917325,411939.1281753888,479589.04277106345
4880,450047.4416452936,413753.0395087999,480324.7896070727
5000,450996.3304364437,415304.2528465812,480953.75346800353
5150,452090.7569553823,417093.83251647674,481679.1100842201
5300,453093.8822144283,418734.52964606637,482343.885209576
5500,454306.2310397948,420717.9425859499,483147.22799666855
5650,455132.49922994117,422070.03882386495,483694.68921280536
5800,455895.66630822956,423319.09865411656,484200.30587377225
6000,456825.7770869205,424841.6734069582,484816.48281311383
6150,457464.7672299026,425887.8643390682,485239.77264541166
6300,458058.76710025617,426860.5200295138,485633.24132381316
6450,458611.90177315334,427766.366728367,485999.62619566545
6600,459127.83445994544,428611.37982515624,486341.3577203443
6750,459609.82716362964,429400.88209318253,486660.59983514703
6880,460002.3596810065,430043.9028514204,486920.58338588075
7000,460345.4967414332,430606.0460454444,487147.84756074427
7150,460750.4081301389,431269.43630612624,487416.02211762895
7320,461179.60949870537,431972.6745382677,487700.2808892399
7500,461602.68117816286,432665.9202207391,487980.47817865823
7650,461932.7092296303,433206.738213282,488199.05315052444
7800,462243.914994569,433716.73800302873,488405.16300341545
8000,462631.9861774262,434352.73736890807,488662.1827908874
8200,462992.05890230555,434942.8821238312,488900.6632597178
8400,463326.76400281326,435491.47528302565,489122.3477708956
8600,463638.43054864946,436002.32703663595,489328.77957662503
8800,463929.12643543206,436478.820919887,489521.3287587495
9000,464200.69274680037,436923.96985213243,489701.2150301081
9200,464454.77295701014,437340.46377827605,489869.5271091952
9400,464692.8378405115,437730.710319622,490027.23924418207
9600,464916.20679470804,438096.86958161,490175.2253556796
9800,465126.06615408324,438440.8840584086,490314.27118243865
10000,465323.484971133,438764.5044076857,490445.0847458488
10200,465509.4286566763,439069.311734399,490568.305393985
10400,465684.77080500114,439356.73691344226,490684.5116413336
10600,465850.3034746809,439628.0773922551,490794.22798402765
10800,466006.74615128577,439884.51184195955,490897.9308407688
11000,466154.7535816038,440127.11296607484,490996.0537452993
11200,466294.92263885745,440356.8587268106,491088.9918962654
11500,466491.65867354715,440679.30613366683,491219.458576501
11800,466673.6219003321,440977.5213790732,491340.15543542133
12000,466787.44533503667,441164.0520602382,491415.67014319904
12200,466895.7344508784,441341.5032401743,491487.5255050768
12500,467048.5583087026,441591.91319537774,491588.9550430919
12800,467190.80076090345,441824.96083938965,491683.38949554757
13000,467280.2282529371,441971.4633879092,491742.77588585106
13200,467365.63815517275,442111.37273360667,491799.5069514793
13500,467486.7361743,442309.7207165515,491879.96646287816
13800,467600.0584073722,442495.30602405,491955.28800978285
14000,467671.61303395644,442612.47429171554,492002.86395838996
14200,467740.1813517044,442724.7402490736,492048.46718441055
14500,467837.7920725473,442884.53370012774,492113.40983267064
14800,467929.5620591904,443034.73747712135,492174.4952693783
15000,467987.72623196215,443129.9213292334,492213.2275821998
15500,468123.4795228231,443352.02204264025,492303.6832409198
16000,468246.79874060483,443553.7006809257,492385.93286537984
16500,468359.1702161077,443737.3950549906,492460.96010825946
17000,468461.8650656247,443905.1901035644,492529.606175958
17500,468555.9755289496,444058.8774516559,492592.5938846515
18000,468642.4443461059,444200.0035641411,492650.54710698
18500,468722.0886561074,444329.90892352356,492704.0065917476
19000,468795.6195547473,444449.7600940704,492753.44290960644
19500,468863.6581896659,444560.5761109465,492799.2671063007
20000,468926.74907600216,444663.25031377486,492841.8395159277
20500,468985.3711679081,444758.56850165135,492881.4770886351
21000,469039.94710796745,444847.22410117765,492918.45951218385
21500,469090.8509893267,444929.8308961912,492953.03434903733
22000,469138.4148976974,445006.93375704234,492985.42136584286
