Frequency,Nominal,Min,Max
315,-350.99153153946946,-353.56992637572284,-348.2841460737797
320,-351.9488421496191,-354.5427291108122,-349.2319636910512
330,-353.8453029396743,-356.47702694225484,-351.10266900054677
340,-355.72316763365103,-358.4018357881266,-352.9458426811492
350,-357.5887009442261,-360.3234297031066,-354.76780860825846
360,-359.44770462331263,-362.2476661097198,-356.5743771442019
370,-361.3055946537984,-364.1800576652937,-358.3709279043161
390,-365.0381472170937,-368.08998258061064,-361.95374740313235
400,-366.9222460370269,-370.07730794809265,-363.74919549777445
410,-368.8241880402234,-372.0924472730506,-365.55307657798375
420,-370.7482484847119,-374.1399060246434,-367.3694690964965
432,-373.0921546694491,-376.64569523370494,-369.5711860416789
445,-375.6821592572082,-379.4285315905591,-371.9907194893686
458,-378.3333831336632,-382.29125028286427,-374.453858881196
475,-381.9067416036398,-386.1701037365175,-377.7537909233409
488,-384.73108508946524,-389.2506218074297,-380.34739641763326
500,-387.416381564475,-392.18990992721626,-382.8026404450246
515,-390.8880085537395,-396.0025861991734,-385.96329402737365
530,-394.49786714277866,-399.9790815129791,-389.2360040317168
550,-399.5438171631484,-405.55128930452173,-393.7921901824597
565,-403.51452891671806,-409.9416818923475,-397.3666064216159
580,-407.6529135917964,-414.51724064812066,-401.0858165815449
600,-413.4397545478665,-420.90567722000867,-406.2831178958819
615,-417.98395362337834,-425.90701310767577,-410.36742896413136
630,-422.70116990420473,-431.0782399915512,-414.615456317323
645,-427.58571833423287,-436.4054527149313,-419.0280506032275
660,-432.62796661479905,-441.87052752401905,-423.60307493231676
675,-437.814305530545,-447.4516842479248,-428.335060256094
688,-442.41236932988795,-452.3636606899612,-432.55620481727266
700,-446.7298424321873,-456.94413063880813,-436.5444091990207
715,-452.2073584051486,-462.71099883126226,-441.6413101598485
732,-458.4952001310386,-469.2715148105685,-447.54632219563655
750,-465.20750219225323,-476.20893899075855,-453.9155880731859
765,-470.81498911489155,-481.9568521387707,-459.28816922813587
780,-476.4117756955779,-487.65515598640815,-464.695707151722
800,-483.8245078550397,-495.1504349960885,-471.92261044085086
820,-491.146177881356,-502.5039059362838,-479.12579511874276
840,-498.3476257924359,-509.69518953108985,-486.2652187154889
860,-505.4073214175804,-516.708711119953,-493.3090511506563
880,-512.3094218786268,-523.5315605473545,-500.23334158222576
900,-519.0416718273855,-530.151916428752,-507.020696548378
920,-525.5935906741239,-536.5581938452063,-513.6584545120829
940,-531.9552097821055,-542.7388830214221,-520.1368140844336
960,-538.1164456821448,-548.6829164420882,-526.4472569783038
980,-544.0670543741031,-554.3803387239918,-532.5814606929064
1000,-549.7970191458664,-559.8230512302588,-538.5307593817911
1020,-555.2971817060192,-565.0054470054749,-544.2861038762336
1040,-560.5599286147699,-569.9248205103225,-549.838400458727
1060,-565.5797811632423,-574.5815094037943,-555.179073368527
1080,-570.3537920577821,-578.9787854331967,-560.3006948902217
1100,-574.8817107397878,-583.1225495295228,-565.1975522577499
1120,-579.1659281684496,-587.0209017430952,-569.866062348255
1150,-585.1463879996974,-592.430095124406,-576.4386304969437
1180,-590.6142453231181,-597.3472863035946,-582.5009051027446
1200,-593.990151671364,-600.3721769779455,-586.2666050060383
1220,-597.1627733082713,-603.2087841014823,-589.819557180598
1250,-601.5646629504995,-607.1370053077435,-594.768378189802
1280,-605.5715230675654,-610.7078089678316,-599.2886081618402
1300,-608.0415266425928,-612.9078895488516,-602.0805395263445
1320,-610.362790251944,-614.975391617053,-604.7070080602715
1350,-613.5874668984013,-617.848398604637,-608.3582336662832
1380,-616.5311641180691,-620.4730033497658,-611.6920344469571
1400,-618.3517269397541,-622.0976162186829,-613.7533602487445
1420,-620.0678788616916,-623.6302948980697,-615.6956417907481
1450,-622.4619184481679,-625.7707730828766,-618.4031060129988
1480,-624.6591615458036,-627.7381375938202,-620.8852033451466
1500,-626.0244473817362,-628.9621257116899,-622.4258162676059
1550,-629.1269170213077,-631.7484073143794,-625.9209893220514
1600,-631.84108506196,-634.1920924420658,-628.9711552655103
1650,-634.2257082452215,-636.3442024404252,-631.6443653277665
1700,-636.3290196906728,-638.2466056656349,-633.9966661568013
1750,-638.1907832320612,-639.9338585739639,-636.074300236106
1800,-639.8439539887884,-641.4346619954894,-637.9155590741361
1850,-641.3160032798239,-642.7730075631235,-639.5522996675821
1900,-642.6299696657134,-643.9690797865082,-641.0111666950814
1950,-643.8052916192767,-645.0399673826029,-642.3145703298313
2000,-644.8584681309501,-646.0002263214369,-643.4814665299733
