Frequency,Nominal,Min,Max
1.08,1.0072961479222453,1.0039373573158867,1.0104168644390883
1.1,1.0075615041619714,1.004077090560463,1.0107999704158726
1.12,1.0078311821393733,1.0042188411320396,1.0111896345676477
1.15,1.0082437367345107,1.0044351853424007,1.0117863694974567
1.18,1.0086658444444014,1.004655901846773,1.0123977094954932
1.2,1.0089525046077206,1.004805424408898,1.0128133370946308
1.22,1.0092433314163607,1.0049568132956916,1.013235385558367
1.25,1.009687312535724,1.0051873267467626,1.0138804336103184
1.28,1.0101404825877354,1.0054218596810955,1.0145397625918882
1.3,1.0104476441538046,1.0055803933771263,1.0149871982302672
1.32,1.0107588037586102,1.005740630900234,1.0154409038441818
1.35,1.0112329620462168,1.005984107721954,1.016133148678077
1.38,1.0117159147758372,1.006231225880469,1.0168393193987801
1.4,1.0120427078314846,1.006397935995565,1.0173177809747975
1.42,1.0123733169034226,1.0065661764302447,1.0178023477483973
1.45,1.012876302266853,1.0068213276221227,1.0185405692049687
1.48,1.0133876575473375,1.0070797178341213,1.0192923299193393
1.5,1.0137331453736336,1.0072537156800172,1.0198009652910522
1.55,1.0146126165851703,1.0076945173740584,1.0210983987783133
1.6,1.0155140749192164,1.008143134536362,1.0224322766322824
1.65,1.0164368591765243,1.0085989541567668,1.0238019830510106
1.7,1.0173802881674776,1.009061348943597,1.0252068792944429
1.75,1.018343660968586,1.0095296779155079,1.0266463035332865
1.8,1.0193262572106982,1.0100032870251225,1.028119570719841
1.85,1.0203273374007429,1.0104815098150757,1.0296259724833399
1.9,1.0213461432788484,1.010963668107016,1.0311647770524188
1.95,1.02238189821261,1.011449072724045,1.0327352292073857
2,1.0234338076302898,1.0119370242469683,1.0343365502650286
2.05,1.024501059494662,1.012426813804627,1.035967938098772
2.1,1.025582824819188,1.0129177238985103,1.0376285671969823
2.15,1.0266782582281113,1.0134090292616764,1.0393175887623307
2.2,1.0277864985620186,1.0138999977519436,1.0410341308550737
2.25,1.0289066695302906,1.014389891279143,1.042777298583184
2.3,1.0300378804118056,1.014877966766108,1.044546174342217
2.35,1.031179226805095,1.015363477142928,1.0463398181078303
2.4,1.0323297914290712,1.015845672373831,1.0481572677838018
2.45,1.0334886449752654,1.0163238005159232,1.0499975396083898
2.5,1.0346548470123813,1.016797108808833,1.0518596286217847
2.55,1.0358274469437954,1.0172648447941537,1.0537425091973478
2.6,1.0370054850184527,1.017726257463395,1.0556451356392182
2.7,1.039373997261931,1.0186271231447144,1.0595053470622156
2.75,1.0405625160054046,1.0190650920897295,1.0614607466616293
2.8,1.041752564437865,1.0194937720542092,1.063431523061213
2.85,1.0429431540732452,1.0199124373844244,1.065416541670755
2.9,1.0441332944559476,1.0203203712689066,1.0674146529377249
2.95,1.0453219945396692,1.0207168670351758,1.069424693469356
3,1.0465082641149897,1.0211012294583361,1.0714454872356973
3.05,1.0476911152839388,1.0214727760786624,1.0734758468543784
3.1,1.0488695639794512,1.0218308385251789,1.0755145749574493
3.15,1.0500426315273552,1.0221747638420253,1.077560465640341
3.2,1.0512093462481948,1.0225039158143139,1.079612305992583
3.3,1.0535198753299577,1.0231154464942498,1.08372895878409
3.4,1.0557935807619916,1.0236607256783206,1.087854753159635
3.5,1.0580231120294805,1.024135399821844,1.0919799081484187
3.6,1.0602013947658306,1.0245355069067676,1.096094704486475
3.7,1.0623216877397261,1.024857514908371,1.1001895513877709
3.9,1.0663633472196792,1.0252554701937562,1.1082821020490798
4,1.0682734071721012,1.025326815281781,1.1122619152779145
4.1,1.0701029723500004,1.025310913650863,1.1161861506881081
4.2,1.0718478000691185,1.0252068644635834,1.1200469645598015
4.32,1.0738247309067912,1.0249652650119654,1.124586040433407
4.45,1.0758172841193543,1.0245606004697416,1.1293754747556857
4.58,1.0776507080932192,1.0240097571079554,1.1340199137865548
4.75,1.0798051288296435,1.0230761735764733,1.1398583113729623
4.88,1.0812674902561954,1.0222071451947325,1.1441342082247838
5,1.0824778542368443,1.0212933139626394,1.1479319873955047
5.15,1.083809252376535,1.0200122632204622,1.1524764346531944
5.3,1.0849501326084954,1.0185931697751334,1.1567983141667166
5.5,1.0862021331862797,1.0165201810100024,1.1622285073187826
5.65,1.086964157936565,1.014857793339556,1.1660688874501972
5.8,1.0875990781311555,1.0131288195605812,1.1697297356148804
6,1.088290207662632,1.010761596958691,1.1743688278213342
6.15,1.0887253449472545,1.0089713021433828,1.1776978370420375
6.3,1.089118071421233,1.007194822539228,1.1809261122444878
6.45,1.0894935645687647,1.0043805359487092,1.184078547972781
6.6,1.0898750473670398,1.0015093867521165,1.1871779153054285
6.75,1.0902825465684887,0.9986828996814064,1.1915422940178153
6.88,1.0906688409267093,0.9962736635642405,1.1955373350278136
7,1.0910587392347566,0.9933416288344642,1.1992510938211975
7.15,1.0915936544675393,0.9897474620269574,1.2039177661351776
7.32,1.0922569658339316,0.9857805424342011,1.2092077584031138
7.5,1.0929979075684677,0.9817051919017733,1.2147396590264052
7.65,1.093605609809863,0.9783958327977963,1.2199047446862412
7.8,1.0941501399958666,0.9751426481839748,1.2253549861127835
8,1.094650980315797,0.9708306797272743,1.2320666450519677
8.2,1.0946759708117404,0.9664333102862003,1.2377425851433694
8.4,1.0939082909296942,0.9617766054507572,1.2418184237490144
8.6,1.0919389169412386,0.9566289075444592,1.2435854156166377
8.8,1.088263140837824,0.9506967356159969,1.2421956807318753
9,1.0822869847583951,0.9436243367394104,1.236691848863439
9.2,1.0733486524683415,0.9349992727325817,1.2260701935386167
9.4,1.0607598043812478,0.9243667848033942,1.2093818479974137
9.6,1.0438689076737901,0.9112554325807775,1.185866384553539
9.8,1.0221434887361158,0.8952152015605799,1.155096947179582
10,0.995260282034861,0.8758665914290408,1.1171018371756243
10.2,0.9631845215854534,0.8529553051654449,1.0783284833554911
10.4,0.9262162036501401,0.8254914109774878,1.039041368442905
10.6,0.884985905910252,0.7877885834962216,0.9944401675136438
10.8,0.840395893309536,0.7467129283755304,0.9455687815610329
11,0.7935187960499556,0.6988574410042607,0.8960447983883343
11.2,0.7454783424504596,0.6497218928242208,0.8452796673597602
11.5,0.6735277847288561,0.57902882562586,0.7731649035728996
11.8,0.6042705397418464,0.5137279596555242,0.7033524935666491
12,0.5606167937828096,0.47372821406703014,0.6577702343393175
12.2,0.519415996611403,0.43668439343619064,0.6136866018256676
12.5,0.46260538904322585,0.38658443680899235,0.551307983950636
12.8,0.4118861026790224,0.3426749343704269,0.49417543220940907
13,0.38134953438065966,0.3165560178595859,0.45917747597637204
13.2,0.3532872519443591,0.2927369435237985,0.42664993731538536
13.5,0.31549031470054517,0.2608984453610008,0.38233238174728434
13.8,0.28234642067763804,0.23317682940088275,0.3430404866203252
14,0.26255763397265525,0.21670041565762968,0.3194101380180535
14.2,0.24442936444158456,0.20164918940293705,0.29766171860958973
14.5,0.22002958947618695,0.18144663381981724,0.2682524152823282
14.8,0.19858196530507788,0.16373269219159967,0.24228708933589135
15,0.18572504700378467,0.1531303023770802,0.22667735496797595
15.5,0.1578833236549783,0.1302030071139512,0.19277840682455338
16,0.13512583015381968,0.11148478380061054,0.1649926089246741
16.5,0.11638622350686875,0.0960782167324946,0.14207615919182653
17,0.10084193196746967,0.08329844310182977,0.12305191920815464
17.5,0.0878569514347381,0.07261956836732295,0.1071552592408283
18,0.0769370518277159,0.0636347183561694,0.09378723670461162
18.5,0.0676957000959052,0.05602655273678248,0.08247692256703328
19,0.05982844902050761,0.04954553245728369,0.07285208286954306
19.5,0.053093754415141234,0.04399385268312186,0.06461671075694936
20,0.04729858726409674,0.03921349798043988,0.05753391031696482
20.5,0.04228759793679335,0.03507730075853369,0.051412865839203716
21,0.037934909576431364,0.03148219728944259,0.04609889727293483
21.5,0.03413786263729262,0.028344101543435616,0.041465838878740856
22,0.03081221408267582,0.025593978372006727,0.03741016762357448
22.5,0.027888427340194553,0.023174812430896127,0.03384645327928552
23,0.02530878536656306,0.021039251169796498,0.03070381126104724
23.5,0.02302512899474716,0.019147758906007672,0.02792312018651705
24,0.020997073493068612,0.01746716127731257,0.02545482595151437
24.5,0.019190593312752382,0.01596949002168709,0.023257198304993728
25,0.017576892179979382,0.014631060408728299,0.021294938616368286
25.5,0.016131495744715313,0.013431730100037863,0.01953806182956238
26,0.014833518889609746,0.012354300398374237,0.017960993733961508
27,0.012610770288016238,0.010508237626342495,0.015261779973296112
27.5,0.01165734660218254,0.009715977026600788,0.014104593996523003
28,0.01079331295637852,0.008997767848371273,0.013056242971088481
28.5,0.010008694724297232,0.00834537377490596,0.012104543408944221
29,0.00929480427263777,0.007751617723712171,0.01123888874328278
29.5,0.00864405301819424,0.007210227653228774,0.010450018382527865
30,0.008049794036910482,0.0067157073617133,0.009729824399428206
30.5,0.007506189769285617,0.006263227826943179,0.009071189122246628
31,0.007008100425020033,0.005848535497230697,0.008467848202799177
31.5,0.006550989527191636,0.0054678746263608115,0.007914274770667801
32,0.0061308437018821205,0.005117921287477066,0.0074055811051706695
33,0.005387609269843069,0.0044986713254376726,0.006505987826919206
34,0.00475439195267013,0.003970887388117835,0.005739858307381026
35,0.004212088406770857,0.003518724210860327,0.005083962347699845
36,0.003745379166812849,0.0031294674855744786,0.004519682355705153
37,0.0033418910376976094,0.0027928424857017694,0.00403198978618418
39,0.002686165016610237,0.0022455698552620563,0.003239739478622921
40,0.0024189209864085757,0.0020224463867511123,0.002916977357938788
41,0.002184224828621299,0.0018264560396175527,0.002633588180288045
42,0.0019774124227758395,0.001653717165405211,0.002383919795648065
43.2,0.0017605992453080298,0.0014725893998916175,0.0021222334571808074
44.5,0.0015582921682011372,0.0013035451876910516,0.0018781094874387937
45.8,0.001384293328270044,0.001158126175871987,0.0016681893603734373
47.5,0.0011918672971706276,0.0009972738051958834,0.001436088723290517
48.8,0.0010669083853845302,0.0008927987460625776,0.0012853961190285026
50,0.0009657983420555198,0.0008082511339779544,0.0011634823784359908
51.5,0.0008556856157119616,0.0007161626800258025,0.0010307335964293578
53,0.000760836841193363,0.0006368283314317089,0.0009164041893779392
55,0.0006539048757874314,0.0005473739688078705,0.0007875305649034467
56.5,0.0005858211092532088,0.0004904104926118233,0.000705488584421821
58,0.0005263676316398075,0.0004406625301959788,0.0006338543306482056
60,0.00045833745550677473,0.00038373179886913523,0.0005518958968060297
61.5,0.00041440490243438536,0.0003469634024349923,0.0004989744957518153
63,0.0003756040462873201,0.00031448740209095137,0.0004522386673885432
64.5,0.0003412314409955923,0.0002857158266445568,0.00041083984276028227
66,0.0003106937869999558,0.0002601526964293553,0.0003740624371790401
67.5,0.00028348862147251346,0.00023737791027881626,0.00034130051513966774
68.8,0.00026227454447558,0.00021961770867890725,0.00031575475916094446
70,0.00024442057805866075,0.00020466997603637294,0.0002942561553226805
71.5,0.00022417888414888565,0.00018772254596487287,0.0002698834527888687
73.2,0.00020369721278531454,0.00017057351040059338,0.0002452229324633823
75,0.00018448658944060723,0.00015448809850581723,0.00022209381777013517
76.5,0.00017017358642771428,0.00014250318929465885,0.00020486194851637024
78,0.00015721576692644064,0.00013165278290221355,0.00018926207520084072
80,0.0001417886226908461,0.00011873437168666718,0.00017068991416131744
82,0.00012819866206241243,0.00010735417066634068,0.00015432989699077019
84,0.00011618980275816595,0.00009729785850092667,0.0001398735403629597
86,0.0001055466762434346,0.00008838517257480524,0.00012706143009475054
88,0.00009608738983028809,0.00008046385727567229,0.00011567449306770951
90,0.00008765770592637141,0.00007340479652082487,0.00010552697908418659
92,0.00008012633645842282,0.00006709807833173543,0.00009646078806482807
94,0.00007338111985428533,0.00006144979714847664,0.00008834086179141045
96,0.00006732590028988188,0.00005637944325579449,0.00008105142259864779
98,0.00006187796863934658,0.000051817761868100524,0.00007449288939998171
100,0.000056965954927436835,0.000047704989776278125,0.00006857933809008664
102,0.00005252808542326057,0.000043989396954621404,0.00006323640154222127
104,0.000048510735560052634,0.00004062607560191222,0.00005839952619916107
106,0.00004486722389487,0.00003757593081259007,0.00005401251918643704
108,0.00004155680328608229,0.000034804836236176985,0.00005002633310566832
110,0.0000385438140783485,0.00003228292528064992,0.00004639804605521248
112,0.000035796970881780686,0.00002998399409693441,0.0000430900026242697
115,0.000032116447440995003,0.00002690402913165242,0.00003865704410018682
118,0.000028894049363093536,0.000024207912698253648,0.00003477529186502202
120,0.0000269671531636293,0.000022595986457921455,0.00003245379389275395
122,0.000025197409153681645,0.0000211157415874391,0.000030321365325288917
125,0.00002280517646832236,0.000019115237343488622,0.000027438386054017232
128,0.000020689442335166475,0.000017346430926466734,0.000024888041274400323
130,0.000019414057437438836,0.000016280443548871392,0.000023350340439793962
132,0.000018235486342234176,0.000015295587438746476,0.00002192910241139556
135,0.000016630706478329442,0.000013954966337354302,0.000019993415123769672
