Frequency,Nominal,Min,Max
1.08,0.039765254202240224,0.04190522661531542,0.037663714695632795
1.1,0.039775155052121536,0.04191653800474917,0.0376723661971145
1.12,0.03978522837631813,0.041928043990953956,0.03768117013828829
1.15,0.03980066063361901,0.04194566626056578,0.03769466110925202
1.18,0.03981647804526596,0.04196372226072967,0.03770849307662182
1.2,0.039827236067590414,0.04197599929401509,0.03771790321958746
1.22,0.03983816391496129,0.041988467183375636,0.0377274639900585
1.25,0.039854872880722605,0.042007525138972775,0.03774208673328275
1.28,0.039871960759347805,0.04202700800931074,0.0377570462053015
1.3,0.039883562208581136,0.0420402312727512,0.03776720559051913
1.32,0.039895330583284115,0.04205364129538912,0.03777751362147334
1.35,0.03991329479286959,0.04207410461199143,0.03779325346483139
1.38,0.03993163110670701,0.042094983220214974,0.03780932538541941
1.4,0.03994406097880009,0.042109131508761194,0.03782022376150509
1.42,0.039956654623047545,0.04212346209832944,0.03783126862988818
1.45,0.03997585071260207,0.0421452977469052,0.03784810961605249
1.48,0.03999541152330868,0.04216753824582612,0.037865277639435826
1.5,0.040008653539197296,0.04218258853869465,0.037876903892784274
1.55,0.04004245860007113,0.042220988521825126,0.037906599183494295
1.6,0.04007725463136986,0.04226048175681273,0.03793718780627481
1.65,0.04011302996225564,0.042301051724841415,0.03796866180448183
1.7,0.040149772513551334,0.04234268132611344,0.038001012945868565
1.75,0.04018746979670813,0.042385352878758865,0.03803423272190773
1.8,0.04022610891313033,0.042429048118358785,0.03806831234732235
1.85,0.040265676553891676,0.04247374819813942,0.03810324275984619
1.9,0.040306158999878515,0.042519433689894526,0.038139014620235286
1.95,0.04034754212239655,0.04256608458569392,0.038175618312552013
2,0.0403898113842763,0.042613680300437,0.038213043944744306
2.05,0.04043295184151586,0.04266219967530985,0.0382512813495424
2.1,0.04047694814549673,0.04271162098220451,0.03829032008569595
2.15,0.040521784545811027,0.04276192192915935,0.03833014943957529
2.2,0.04056744489373696,0.04281307966687756,0.03837075842715962
2.25,0.040613912646400435,0.04286507079638178,0.03841213579643603
2.3,0.04066117087165945,0.04291787137786024,0.03845427003023343
2.35,0.040709202253748564,0.04297145694075903,0.038497149349514245
2.4,0.0407579890997188,0.0430258024951728,0.03854076171714865
2.45,0.040807513346709616,0.04308088254458565,0.03858509484219409
2.5,0.0408577565700865,0.04313667110000815,0.03863013618470368
2.55,0.04090869999247824,0.04319314169555792,0.03867587296108696
2.6,0.0409603244937459,0.04325026740552403,0.03872229215004484
2.7,0.04106553860509427,0.04336637427979858,0.03881712453175609
2.75,0.041119088364425224,0.043425299468641355,0.038865510555269385
2.8,0.041173239528058944,0.043484767866042454,0.03891452466911579
